x,y,z
0,-195,-569
-31,80,-636
91,83,-808
-33,15,-853
5,124,-772
-25,181,-812
42,19,-831
7,-290,-661
-29,-160,-525
-66,95,-566
76,76,-776
-66,-17,-856
-44,121,-772
-81,253,-782
17,-23,-829
-1,-206,-700
-91,-76,-472
-27,220,-527
23,42,-763
-7,-222,-868
-7,-187,-759
-29,208,-796
99,193,-786
23,-171,-761
-7,-97,-601
-46,189,-556
35,206,-769
-37,-115,-892
-101,-87,-730
-5,-23,-747
15,163,-851
15,-23,-790
-60,-271,-624
-83,-5,-552
-17,283,-749
58,21,-819
-46,-25,-761
-56,13,-716
64,39,-804
23,-40,-798
-1,-169,-591
0,-134,-552
11,60,-745
37,109,-808
-44,39,-759
-72,80,-737
-31,78,-841
44,-126,-812
-64,-195,-622
-46,-80,-595
0,175,-749
128,15,-915
-76,13,-833
-29,107,-794
27,72,-772
48,-42,-792
-25,-115,-569
-44,-70,-568
-58,121,-724
13,-37,-929
-64,-76,-829
-56,39,-704
5,122,-733
29,72,-782
-1,-46,-638
-68,-99,-544
-7,64,-692
1,3,-845
-9,-44,-843
-27,-11,-700
-48,251,-772
109,-40,-780
-17,-122,-677
-64,1,-564
-37,111,-694
29,142,-839
-42,-152,-839
-29,-27,-716
-31,185,-739
31,-15,-841
5,-97,-687
-9,-40,-599
-46,177,-692
39,89,-829
7,3,-790
-66,64,-749
-35,68,-708
70,-160,-833
-7,-240,-778
-27,-37,-589
-48,195,-632
117,-1,-854
-31,-97,-815
27,93,-739
31,298,-765
119,-50,-956
5,-195,-759
-113,-62,-495
-13,156,-622
-31,111,-825
-76,-64,-776
-103,-142,-733
-70,296,-782
7,39,-817
-1,-204,-780
-64,-130,-605
64,91,-657
107,3,-794
62,50,-812
-39,56,-722
78,74,-808
0,93,-880
76,-132,-745
-148,-113,-527
-70,46,-507
-25,39,-771
-23,-144,-880
-122,15,-835
-52,195,-800
21,160,-936
58,50,-813
13,-23,-661
-78,238,-558
3,109,-726
-107,-87,-806
-62,-337,-679
-74,33,-735
109,130,-858
101,-130,-860
-7,-66,-630
25,210,-587
46,306,-737
122,-9,-784
-1,-175,-747
-11,81,-802
-7,177,-882
-1,-70,-874
-80,-251,-593
-95,-95,-462
13,103,-689
-23,91,-882
-89,119,-843
-5,74,-870
13,187,-1018
148,-64,-1005
44,-85,-829
21,-52,-810
17,-1,-925
35,-23,-1098
-46,40,-1167
-37,216,-1235
23,167,-1337
-11,97,-1382
-11,-60,-1128
-42,66,-1024
5,308,-1300
50,70,-1530
-33,-169,-1491
-39,74,-1520
-50,341,-1641
109,-89,-1555
-83,-72,-1220
-48,19,-1098
-29,204,-1352
122,74,-1583
-68,105,-1520
58,105,-1469
-66,119,-1520
50,23,-1440
-56,-171,-1141
-29,-89,-1063
-89,122,-1282
33,101,-1508
-95,-35,-1501
0,19,-1440
-33,402,-1286
111,99,-1251
-5,-83,-1139
-44,62,-1032
-29,197,-1214
76,74,-1473
-29,-210,-1467
17,-40,-1239
-35,365,-1169
103,126,-1243
54,-165,-1288
-39,39,-1196
9,382,-1210
56,214,-1411
11,0,-1307
-5,33,-1141
-15,361,-1128
21,-29,-1214
62,-325,-1157
-76,-115,-1015
-68,232,-1061
40,146,-1239
-5,89,-1278
-15,54,-1089
-48,306,-977
126,152,-1110
1,-80,-1128
3,-177,-991
-68,7,-938
101,-64,-1114
-33,-89,-1179
15,39,-981
-78,261,-981
85,175,-1239
-29,-62,-1276
-52,-115,-1009
-58,-21,-954
95,130,-1194
64,-156,-1303
-25,-48,-1143
-15,146,-1169
19,257,-1380
83,-171,-1272
-33,-126,-1020
-80,173,-960
29,169,-1253
62,-162,-1342
-117,91,-1270
-76,210,-1280
21,89,-1438
25,-11,-1319
-111,-5,-1013
-48,-50,-1026
-5,44,-1266
-3,29,-1333
-72,81,-1352
-66,236,-1313
11,185,-1407
91,-113,-1255
-132,80,-1015
-56,130,-933
13,107,-1255
9,-121,-1473
-93,-62,-1395
-29,275,-1282
80,257,-1423
97,-232,-1331
13,-222,-1128
-58,242,-1054
60,339,-1296
78,-40,-1467
-23,-66,-1370
0,226,-1278
33,238,-1399
121,-142,-1378
-60,-349,-1169
-58,40,-1089
15,390,-1305
54,89,-1483
-78,42,-1382
0,101,-1292
56,302,-1329
39,-66,-1395
-33,-181,-1235
-58,-21,-1075
-13,160,-1331
31,95,-1391
-13,-15,-1372
-64,265,-1253
27,325,-1286
85,-66,-1309
-42,-91,-1182
-15,-17,-1155
-7,148,-1251
46,-60,-1333
-42,-48,-1305
-21,382,-1223
7,273,-1344
95,-80,-1376
-56,-128,-1167
-1,89,-1077
-78,255,-1237
42,70,-1389
-46,-193,-1350
-35,134,-1307
-37,275,-1270
52,101,-1380
-17,-44,-1274
-35,-7,-1114
-21,173,-1188
29,-42,-1368
-1,-70,-1358
-27,91,-1262
-11,366,-1335
33,85,-1397
17,-42,-1282
-68,68,-1056
-19,191,-1079
58,23,-1374
-13,-181,-1383
-1,42,-1315
-5,316,-1315
80,42,-1387
40,-185,-1274
-17,35,-1155
-1,310,-1118
19,158,-1335
17,-80,-1374
-52,-39,-1300
-17,242,-1259
44,72,-1380
3,-275,-1341
-60,-126,-1180
-46,325,-1177
27,193,-1368
11,-126,-1409
-56,37,-1286
-31,265,-1309
80,33,-1499
-23,-175,-1339
-3,-181,-1139
-76,210,-1153
76,222,-1360
27,-109,-1395
-54,-11,-1317
-42,265,-1284
27,179,-1354
35,-132,-1327
-54,-60,-1188
-29,158,-1173
56,152,-1296
0,-21,-1374
-66,15,-1327
-58,249,-1286
31,160,-1342
11,-171,-1364
-78,-132,-1149
-89,115,-1104
25,183,-1311
33,-40,-1501
-39,-27,-1366
-9,296,-1260
50,232,-1360
119,-146,-1432
-39,-136,-1225
-11,204,-1130
-35,286,-1284
56,-62,-1442
-89,-109,-1311
-19,269,-1270
-27,234,-1348
52,-119,-1380
-35,-136,-1231
9,93,-1180
1,304,-1335
33,52,-1426
-81,-21,-1319
-31,107,-1276
-21,216,-1366
21,-25,-1368
-1,-126,-1202
-56,35,-1108
-35,244,-1218
87,1,-1458
-25,70,-1362
21,107,-1303
11,189,-1319
89,-37,-1403
-13,-66,-1255
-48,66,-1173
-42,203,-1288
87,0,-1380
-93,37,-1356
-3,162,-1255
-48,245,-1374
81,-33,-1413
-9,-183,-1243
-42,-5,-1098
-37,269,-1241
76,85,-1380
1,-44,-1421
-29,169,-1329
-3,214,-1284
78,-19,-1417
13,-152,-1313
-15,-37,-1114
-58,269,-1184
103,154,-1393
-72,-5,-1409
29,78,-1339
89,19,-1358
-44,-146,-1270
-1,-64,-1165
-80,185,-1239
87,62,-1385
-62,-25,-1405
-23,179,-1307
-40,249,-1321
80,117,-1407
13,-76,-1290
-48,-97,-1179
-31,142,-1186
31,103,-1440
3,-66,-1405
-66,39,-1290
-11,341,-1243
-3,119,-1337
89,-85,-1374
-68,-87,-1247
9,103,-1227
11,70,-1317
9,-40,-1327
-44,21,-1276
0,220,-1333
33,156,-1430
70,-115,-1421
-37,-50,-1196
-42,171,-1122
11,206,-1309
15,-17,-1413
-44,9,-1395
-56,162,-1296
23,181,-1411
66,-101,-1419
-37,-58,-1257
-31,134,-1114
-5,214,-1262
11,124,-1403
-23,-64,-1368
-60,142,-1309
25,115,-1344
52,-119,-1403
-15,-101,-1227
-74,101,-1136
44,162,-1266
-27,64,-1405
-40,31,-1376
-27,169,-1292
-1,216,-1413
81,-83,-1354
-54,-185,-1210
-56,72,-1046
-11,224,-1309
58,42,-1428
-76,-19,-1399
-44,136,-1239
3,187,-1358
48,-7,-1378
0,-238,-1276
-80,46,-1163
7,208,-1315
48,42,-1426
-72,0,-1370
-52,191,-1296
-23,283,-1366
95,-48,-1438
-48,-206,-1231
-19,-25,-1100
-52,238,-1296
109,87,-1454
-42,-70,-1452
-19,181,-1276
-48,302,-1303
107,87,-1370
-74,-128,-1237
-23,-72,-1124
-66,169,-1260
46,107,-1448
-54,-56,-1419
-39,89,-1262
-15,267,-1303
72,111,-1421
21,-60,-1276
-27,0,-1194
-15,212,-1257
101,15,-1423
-37,-25,-1358
13,29,-1278
-37,322,-1335
99,39,-1401
-9,-152,-1284
-46,13,-1087
-46,245,-1220
76,181,-1401
-52,-58,-1409
-1,-13,-1262
-46,216,-1260
80,115,-1364
-11,-95,-1333
-25,-13,-1167
-35,162,-1214
52,169,-1339
-39,-76,-1366
-17,64,-1290
-48,189,-1362
117,163,-1475
1,-122,-1346
-13,-74,-1188
-56,169,-1179
87,189,-1372
7,-80,-1483
-5,44,-1354
-64,277,-1296
72,175,-1387
-33,-68,-1395
-21,-134,-1192
-87,130,-1171
44,210,-1358
-44,-46,-1444
-23,-29,-1327
-68,208,-1278
42,175,-1366
37,-111,-1405
-44,-105,-1239
-66,136,-1151
64,130,-1333
1,3,-1348
-15,-29,-1309
-58,292,-1264
66,199,-1399
62,-197,-1352
-74,-105,-1083
15,109,-1046
33,273,-1262
132,-60,-1405
-35,-50,-1288
13,197,-1208
27,212,-1282
107,-81,-1344
195,-173,-1139
-9,162,-1165
365,245,-1167
404,-93,-1397
404,-35,-1204
470,208,-1233
696,279,-1298
845,-50,-1253
653,-314,-1225
778,13,-1075
808,386,-1182
946,60,-1469
831,-134,-1288
927,165,-1122
995,417,-1177
1054,33,-1249
1044,-427,-1056
972,-66,-1011
1054,370,-1069
1102,128,-1292
1016,-253,-1165
929,95,-1005
1067,509,-1026
1003,175,-1198
1077,-458,-1073
894,-50,-989
1007,454,-1028
987,140,-1173
954,-331,-1102
903,42,-1018
993,591,-1097
989,152,-1220
1028,-445,-1093
952,-105,-950
1083,603,-1061
1161,249,-1282
1138,-372,-1253
1177,-80,-1063
1161,599,-1083
1276,126,-1262
1221,-511,-1210
1190,-109,-1061
1190,503,-1057
1241,277,-1153
1218,-404,-1153
1149,-31,-1054
1184,474,-1114
1259,179,-1262
1301,-513,-1126
1163,-181,-977
1225,515,-923
1151,220,-1151
1296,-425,-1136
1046,119,-974
1095,423,-1038
1075,261,-1196
1143,-503,-1208
968,-203,-956
1067,472,-874
1200,292,-1075
1151,-277,-1143
1157,-103,-950
1169,433,-1059
1249,406,-1145
1196,-472,-1249
1290,-339,-991
1143,423,-970
1337,390,-1059
1262,-259,-1155
1317,-179,-1077
1194,724,-1095
1296,376,-1184
1370,-622,-1151
1241,-380,-878
1050,333,-878
1200,534,-1186
1241,-347,-1225
929,-224,-1167
843,468,-958
909,554,-1003
890,-427,-1130
644,-374,-1073
499,259,-929
530,380,-1147
437,-179,-1210
382,-19,-970
177,327,-890
158,185,-1063
177,-240,-1184
-5,-308,-1063
-158,236,-938
-83,325,-1071
-46,-117,-1298
-175,-220,-1075
-234,167,-882
-152,361,-1075
-87,-3,-1266
-179,-253,-1097
-183,107,-964
-593,368,-1159
-218,-117,-933
-710,-64,-1257
-630,-160,-921
-1259,206,-1288
-927,31,-1108
-1147,122,-1257
-1684,-80,-1098
-1220,-175,-601
-1618,238,-1022
-1315,91,-1009
-1866,-181,-1079
-1067,117,-810
-1534,171,-1300
-1149,-283,-999
-1567,140,-958
-972,-119,-732
-1243,247,-1120
-977,-19,-1147
-1069,-44,-1147
-948,160,-1163
-704,212,-1225
-897,-78,-1124
-622,-308,-895
-860,62,-911
-503,216,-972
-808,-35,-1136
-638,-105,-1147
-829,44,-1264
-577,208,-1231
-772,1,-1052
-724,-238,-856
-812,-9,-841
-772,368,-987
-829,-80,-1042
-966,-81,-1102
-901,31,-1091
-1046,271,-1122
-1071,-101,-886
-1243,-267,-827
-1143,1,-778
-1366,552,-1044
-1235,-19,-1143
-1399,-226,-1149
-1341,60,-1075
-1411,386,-1141
-1337,-1,-1050
-1342,-437,-907
-1456,95,-864
-1298,409,-1030
-1342,93,-1159
-1239,-240,-1165
-1303,64,-1159
-1087,347,-1220
-1132,-150,-1110
-1104,-204,-940
-1024,-91,-936
-938,353,-1087
-872,-31,-1182
-895,-240,-1147
-819,126,-1167
-661,290,-1116
-763,-91,-1085
-663,-300,-843
-769,35,-909
-634,343,-962
-810,-68,-1057
-714,-222,-1091
-831,-25,-1143
-753,394,-1118
-761,-42,-1044
-796,-275,-874
-798,-35,-780
-732,361,-909
-657,107,-1052
-683,-220,-1112
-593,50,-1083
-546,341,-1028
-466,29,-1052
-447,-273,-940
-357,-44,-862
-394,390,-925
-222,-1,-1157
-244,-74,-1177
-201,60,-1106
-163,368,-1100
-68,-17,-1098
-124,-269,-956
-150,-31,-849
-78,269,-940
-44,167,-1126
-66,-169,-1098
-99,52,-1044
13,236,-1104
-15,128,-1095
31,-275,-890
-132,-42,-819
19,212,-956
-35,72,-1138
-35,-62,-1073
-83,5,-1020
-11,199,-1024
-19,13,-1073
-66,-169,-933
-72,-54,-843
-64,115,-948
-46,46,-1110
-111,-115,-1091
-167,199,-1091
-138,187,-1159
-103,-15,-1155
-228,-115,-962
-240,-27,-876
-261,288,-954
-163,-62,-1169
-265,-85,-1122
-275,64,-1052
-201,240,-1073
-107,62,-1093
-206,-216,-1022
-286,13,-845
-156,171,-958
-95,60,-1126
-179,-21,-1143
-152,29,-1005
-109,228,-1050
-58,70,-1104
-62,-195,-1015
-148,-39,-821
-60,152,-882
-25,78,-1081
-46,-81,-1110
-95,85,-991
-29,187,-1038
52,70,-1149
-66,-140,-1022
-83,-81,-843
-85,158,-915
27,64,-1116
-72,-72,-1116
-64,60,-987
-58,199,-1038
66,99,-1116
-33,-78,-1030
-37,-85,-894
-60,119,-894
78,70,-1093
-33,-33,-1102
-25,35,-1040
3,197,-1067
128,105,-1165
62,-89,-1057
72,-89,-833
81,134,-819
187,78,-1077
146,-5,-1097
142,-52,-1009
83,234,-1007
208,81,-1126
132,-74,-1052
83,-50,-853
44,27,-880
124,142,-1026
62,-44,-1112
15,7,-1018
-25,165,-1038
111,121,-1106
1,-122,-1056
-44,-80,-858
-105,74,-817
-25,119,-987
-54,-56,-1132
-105,81,-1077
-80,113,-1028
-27,158,-1124
-46,-74,-1102
-68,-130,-913
-101,113,-841
-5,68,-1056
-68,5,-1124
-70,-1,-1112
-97,132,-1040
-15,150,-1120
-46,-68,-1083
-109,-95,-921
-130,3,-862
-48,91,-1009
-64,-15,-1116
-76,21,-1073
-124,160,-995
-44,146,-1098
-1,-101,-1085
-107,-89,-876
-113,13,-817
-85,150,-981
-54,-44,-1128
-128,-19,-1054
-113,136,-1007
-60,162,-1087
-54,-23,-1095
-81,-130,-952
-93,-5,-843
-35,115,-985
42,-13,-1110
-91,19,-1028
-15,89,-1013
-11,199,-1118
70,17,-1100
21,-146,-983
-33,-11,-839
33,128,-962
72,89,-1083
11,-48,-1122
-1,101,-997
27,212,-1079
115,-7,-1081
21,-152,-987
0,-39,-845
-35,185,-940
105,52,-1061
-21,-64,-1089
-3,70,-987
3,193,-1063
140,15,-1118
-3,-115,-997
27,-50,-854
-29,175,-903
146,39,-1075
-44,-81,-1063
9,142,-1040
-3,171,-1087
148,54,-1145
0,-150,-981
0,-76,-841
-50,165,-892
107,78,-1091
-40,-37,-1114
-21,15,-1042
-48,204,-1044
87,62,-1091
-9,-117,-1038
-56,-48,-866
-27,70,-895
39,80,-1046
-33,-3,-1089
-39,3,-1020
-54,224,-1071
78,74,-1102
1,-136,-1054
-64,-58,-847
-54,107,-866
37,109,-1046
-39,-33,-1151
-56,3,-1028
-56,195,-1028
64,115,-1083
-11,-111,-1050
-25,-105,-884
-66,70,-864
62,107,-1036
-31,0,-1116
-35,15,-1054
-40,128,-1024
76,152,-1097
29,-115,-1077
-25,-113,-907
-42,101,-854
68,91,-1048
-1,-27,-1087
-7,-3,-1052
-60,185,-1016
80,152,-1136
29,-119,-1085
-44,-130,-876
-64,68,-843
56,124,-1042
-3,40,-1106
-19,-66,-1057
-74,175,-1009
70,124,-1075
33,-64,-1106
-35,-95,-919
-48,39,-880
0,142,-983
29,-31,-1091
-80,29,-1009
-42,121,-1030
13,163,-1116
23,-37,-1106
-9,-152,-948
-72,0,-821
-9,181,-956
17,-9,-1106
-60,0,-1063
-50,66,-1001
15,185,-1106
19,5,-1122
-9,-189,-966
-85,1,-841
27,160,-952
13,44,-1093
-27,-21,-1075
-40,80,-1022
-25,201,-1063
78,-58,-1136
-33,-128,-989
-21,-21,-853
-46,173,-919
64,29,-1061
-40,-62,-1065
-25,132,-1005
11,177,-1112
68,-21,-1114
-25,-132,-968
-35,-39,-823
-31,158,-907
80,60,-1102
-48,-29,-1083
-1,50,-1022
-23,175,-1056
66,21,-1104
-21,-115,-1009
-48,-23,-880
-35,105,-909
58,50,-1026
-56,-15,-1056
-1,33,-1032
-29,245,-1091
91,35,-1132
11,-165,-1024
-37,-23,-829
-13,107,-890
7,138,-1036
-3,-54,-1130
-29,29,-1022
-37,206,-1057
85,70,-1102
-25,-91,-1018
-13,-117,-888
-50,124,-864
56,115,-1034
-15,-50,-1106
-13,46,-1050
-56,167,-1034
72,111,-1093
-13,-105,-1073
-15,-109,-882
-58,119,-874
39,128,-1001
-23,-35,-1098
-19,3,-1050
-44,220,-1046
66,124,-1128
19,-122,-1075
-60,-107,-866
-27,97,-831
42,121,-1046
-5,5,-1126
-25,-48,-1056
-68,220,-995
52,99,-1077
27,-93,-1097
-29,-99,-927
-27,54,-866
-9,142,-993
35,-52,-1073
-66,23,-1015
-25,179,-1046
42,146,-1132
11,-87,-1110
-42,-136,-909
-64,46,-829
7,167,-974
64,-46,-1114
-68,35,-1077
-17,107,-1016
-1,163,-1106
46,-39,-1083
-19,-165,-940
-62,11,-837
11,140,-972
27,-7,-1075
-40,13,-1095
-33,99,-1020
9,195,-1071
19,-64,-1116
-27,-160,-960
-66,-1,-837
-27,195,-948
54,-9,-1097
-62,-37,-1067
-42,154,-1024
-5,181,-1083
80,-35,-1132
-33,-165,-946
-33,-5,-831
-39,181,-925
83,-23,-1138
-78,7,-1054
3,78,-1022
-33,197,-1063
72,-23,-1116
-31,-140,-987
-46,-13,-862
-9,144,-927
21,9,-1056
-66,11,-1050
-15,42,-1016
-33,255,-1116
76,-13,-1130
9,-171,-995
-66,-1,-825
-9,124,-905
44,35,-1067
-37,-25,-1104
-27,19,-1003
-31,245,-1093
121,5,-1120
-29,-132,-995
-27,-64,-872
-33,126,-907
109,66,-1061
-31,-40,-1079
13,99,-1028
9,179,-1057
179,54,-1151
111,-105,-1034
150,-70,-886
119,113,-870
296,50,-1034
226,-5,-1077
259,109,-1050
296,148,-1067
433,-1,-1128
402,-91,-1034
423,15,-847
388,42,-868
548,39,-1056
505,3,-1126
528,109,-1030
464,204,-997
669,-66,-1077
585,-39,-1059
571,11,-899
521,19,-856
593,-21,-999
564,23,-1114
499,165,-1007
448,197,-1015
581,-50,-1098
523,-64,-1104
429,39,-841
320,17,-837
447,7,-1005
341,33,-1157
281,154,-1028
226,134,-966
329,-7,-1128
232,-39,-1083
199,19,-936
56,13,-851
212,-21,-1028
85,54,-1108
81,122,-1044
5,156,-999
124,-5,-1116
58,-48,-1118
1,-27,-927
-27,-15,-864
33,66,-989
62,44,-1116
-15,52,-1063
-5,83,-1005
89,80,-1059
113,-42,-1128
37,-80,-968
7,-1,-837
76,60,-979
97,50,-1104
39,3,-1059
17,152,-999
115,80,-1095
107,-31,-1098
58,-72,-956
25,-48,-839
35,83,-948
146,7,-1071
-23,50,-1020
29,117,-1005
33,148,-1110
150,-31,-1122
-19,-103,-950
13,-1,-835
-7,87,-936
89,85,-1108
-23,13,-1089
-1,97,-999
3,167,-1069
99,-35,-1112
5,-107,-1003
-17,-13,-849
39,93,-946
64,72,-1042
-7,0,-1100
31,74,-995
11,185,-1083
128,44,-1120
19,-169,-1015
5,-35,-858
-21,99,-919
115,113,-1048
19,-44,-1089
-1,83,-1028
-17,150,-1020
130,46,-1104
17,-109,-1050
25,-76,-895
-35,126,-886
119,66,-1046
-46,5,-1079
21,40,-1040
-56,183,-1050
115,78,-1106
-27,-144,-1032
17,-74,-895
-64,107,-876
87,107,-1050
-60,-13,-1061
0,39,-1042
-62,203,-1052
87,105,-1122
21,-142,-1073
-40,-78,-880
-39,80,-839
15,152,-1040
-78,-54,-1122
-117,50,-1042
-134,142,-1009
-42,122,-1089
-72,-68,-1069
-5,-91,-935
-78,99,-851
33,66,-995
-13,-31,-1073
-17,23,-1020
-13,169,-1034
156,126,-1180
23,-56,-1091
83,-126,-895
3,46,-829
146,136,-1011
66,-33,-1130
44,9,-1069
31,124,-999
126,144,-1085
93,-80,-1091
85,-134,-923
-21,19,-837
40,140,-999
56,37,-1073
11,-13,-1081
-56,152,-1009
78,154,-1095
-17,-83,-1091
-15,-126,-936
-80,-13,-841
-35,173,-991
-54,7,-1126
-68,-7,-1028
-91,191,-1016
7,122,-1114
-46,-46,-1118
-21,-185,-899
-87,9,-854
-39,158,-964
-23,31,-1147
-62,-44,-1077
-99,95,-983
1,158,-1075
-7,3,-1114
27,-138,-985
-76,-1,-882
33,128,-944
-3,70,-1038
-3,-11,-1063
-35,44,-1016
35,228,-1110
62,-13,-1122
58,-128,-983
-74,-15,-815
5,117,-909
83,56,-1059
11,-35,-1097
33,44,-1028
-29,273,-1026
113,-37,-1149
-50,-130,-991
-13,-42,-868
-60,128,-917
23,85,-1052
-62,-15,-1075
-5,80,-1026
-60,197,-1044
60,9,-1120
-21,-117,-1028
-25,-54,-894
-42,142,-864
25,85,-1054
-33,-21,-1044
-21,62,-1030
-25,208,-1089
40,60,-1130
11,-154,-1001
-64,-66,-827
-54,158,-888
56,80,-1050
-31,-39,-1104
27,40,-1007
-52,150,-1050
111,99,-1073
7,-103,-1073
56,-83,-915
-54,70,-909
74,89,-1011
-42,-48,-1059
-31,58,-993
-64,154,-1071
78,99,-1136
-39,-68,-1059
0,-101,-894
-81,60,-821
76,101,-1016
13,-35,-1081
-27,42,-1052
-60,150,-1044
21,142,-1114
13,-39,-1079
3,-162,-942
-66,29,-864
21,150,-976
-1,0,-1093
-33,9,-1050
-66,158,-1015
70,121,-1077
37,-85,-1108
7,-113,-962
-66,25,-839
15,144,-972
21,-29,-1095
-17,-9,-1054
-66,234,-1034
29,136,-1130
33,-85,-1106
-19,-136,-909
-54,25,-831
-9,163,-958
48,-15,-1151
-46,-13,-1069
-58,148,-991
39,146,-1079
29,-35,-1116
64,-130,-974
-83,15,-880
31,124,-950
-13,-15,-1056
-46,13,-1044
-39,132,-1032
23,171,-1108
23,-21,-1141
19,-199,-977
-78,31,-808
21,105,-935
31,40,-1081
3,-31,-1112
-58,103,-1028
-13,206,-1073
62,-5,-1134
-15,-154,-960
-80,-56,-839
-11,152,-919
21,56,-1071
-44,-21,-1077
-56,81,-1020
-56,187,-1065
83,-1,-1143
-25,-93,-1001
-23,-48,-878
-50,136,-903
74,33,-1073
-66,-15,-1073
-13,107,-1050
-25,197,-1097
81,13,-1122
7,-162,-995
-56,-35,-851
-17,162,-903
85,64,-1061
-56,-25,-1098
3,40,-1020
-56,222,-1042
87,44,-1089
21,-126,-1056
-37,-70,-901
-70,126,-872
39,40,-1016
-74,-44,-1073
-52,70,-1015
-87,201,-1077
80,89,-1122
-56,-136,-1063
-35,-70,-872
-80,93,-876
68,105,-1005
-37,-60,-1124
0,35,-1034
-42,199,-1057
103,109,-1093
-1,-81,-1067
3,-117,-931
-76,64,-870
144,103,-995
-25,3,-1067
60,40,-1048
-52,152,-1040
148,144,-1083
-11,-115,-1077
56,-76,-917
-60,27,-831
66,119,-987
-33,-31,-1093
37,5,-1057
-68,226,-1020
85,117,-1091
0,-101,-1075
-3,-111,-897
-50,42,-853
0,173,-976
1,-48,-1141
-42,5,-1056
-83,177,-1028
64,140,-1071
-42,-44,-1120
17,-113,-938
-91,-3,-897
3,162,-976
-35,-54,-1081
-52,35,-1024
-80,119,-1042
46,199,-1116
-39,-50,-1114
33,-171,-972
-105,1,-841
48,185,-936
-27,0,-1079
17,-19,-1106
-66,76,-1022
37,222,-1067
58,-25,-1143
25,-146,-977
-68,-3,-868
-9,148,-909
19,13,-1071
-31,-7,-1042
-56,103,-1030
3,156,-1075
35,-23,-1141
27,-140,-979
-83,-23,-845
-3,165,-897
15,21,-1075
-17,-37,-1067
-76,103,-1036
-5,181,-1085
-9,15,-1110
40,-144,-999
-74,-39,-874
3,152,-892
33,13,-1077
-1,-7,-1097
-9,33,-1038
-15,283,-1075
115,-25,-1118
42,-122,-1024
-54,-60,-888
-33,142,-911
42,17,-1036
-1,-54,-1071
-23,31,-997
-23,273,-1073
87,33,-1102
11,-165,-1028
-72,-35,-839
-23,101,-890
48,140,-1038
-3,-81,-1102
-80,95,-1028
-21,185,-1067
46,64,-1098
-23,-95,-1048
-21,-89,-919
-48,89,-860
72,76,-1005
-50,-5,-1057
-37,33,-1054
-62,187,-1067
105,81,-1112
-23,-60,-1036
13,-136,-901
-66,66,-870
83,130,-1007
-52,-31,-1081
-21,11,-1083
-68,171,-1028
25,150,-1059
-5,-109,-1081
-21,-93,-936
-56,37,-847
23,134,-985
-29,-40,-1097
-5,0,-1052
-72,218,-1011
74,101,-1112
-7,-93,-1093
11,-109,-925
-58,40,-886
-21,177,-976
21,-40,-1081
-42,25,-1024
-54,197,-1022
87,150,-1126
-29,-76,-1089
-1,-136,-933
-78,37,-849
68,142,-972
-7,-29,-1095
7,15,-1081
-48,117,-1022
66,162,-1075
31,-54,-1095
37,-126,-968
-68,46,-866
70,99,-944
-17,0,-1065
-5,-13,-1057
-74,134,-1044
48,204,-1091
60,-52,-1136
29,-140,-938
-66,5,-837
9,154,-936
7,-21,-1110
-60,-21,-1085
-95,150,-1028
31,150,-1032
19,-3,-1118
11,-105,-974
-52,-19,-884
13,105,-913
15,46,-1097
-33,-7,-1061
-17,115,-1026
31,158,-1073
19,-21,-1134
11,-160,-1001
-81,7,-878
-15,142,-907
39,13,-1065
-52,-1,-1063
-1,44,-1016
-44,257,-1067
95,-13,-1134
-23,-191,-1013
-81,-15,-843
-19,134,-923
-11,80,-1059
-35,-44,-1098
-66,52,-995
-11,203,-1048
21,39,-1122
-44,-89,-1048
-78,-83,-909
-66,154,-886
37,29,-1015
-15,-42,-1046
-44,64,-1018
-15,191,-1081
76,35,-1157
1,-64,-1013
5,-167,-892
-80,160,-853
107,80,-1026
-13,-11,-1104
39,-1,-1067
-52,201,-1050
101,134,-1050
1,-113,-1056
-5,-111,-913
-66,40,-843
66,140,-1001
-11,-7,-1087
17,-3,-1057
-81,210,-1024
93,111,-1098
13,-85,-1056
-5,-146,-923
-80,99,-862
52,105,-970
-23,-44,-1087
-50,-17,-1048
-103,226,-1046
124,105,-1112
-19,-87,-1067
33,-81,-890
-68,62,-864
122,126,-974
-35,-42,-1124
15,44,-1065
-81,121,-1044
87,185,-1089
1,-80,-1093
66,-83,-966
-101,29,-851
80,107,-936
-62,-37,-1018
0,19,-1061
-121,122,-1034
103,185,-1120
-31,-48,-1108
39,-126,-940
-115,35,-806
78,117,-935
-44,-21,-1108
54,-15,-1104
-124,140,-1036
78,181,-1075
-27,-70,-1134
40,-78,-952
-113,-23,-866
5,173,-925
17,-42,-1087
17,9,-1075
-74,93,-1036
33,197,-1063
13,-33,-1114
54,-160,-1013
-93,23,-862
39,119,-946
-15,17,-1065
-21,-1,-1059
-60,121,-1048
46,220,-1061
-5,-33,-1114
52,-177,-991
-76,-13,-827
27,167,-901
19,-9,-1116
-3,7,-1108
-21,50,-1022
7,218,-1024
50,13,-1114
39,-156,-1030
-64,-35,-892
40,119,-921
-5,74,-1036
19,-44,-1089
-85,117,-979
42,203,-1083
54,-11,-1141
27,-78,-1016
-37,-37,-849
-25,85,-899
66,76,-1048
23,-70,-1106
-56,103,-1032
-9,179,-1022
37,56,-1116
-25,-87,-1016
-66,-76,-905
-72,111,-882
83,21,-1030
-50,-5,-1075
-23,58,-1063
-74,171,-1032
